species,sex,stage,species_name,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
,female,pre_puberty,A farensis,False,Swimming short distance to escape.,"['Polychaete Worm', 'Sea Sponge', 'Mussel', 'Jellyfish']",6.0,1.5277517259653062,1.3484936849768652,1.9845285274743958,1.5789750290695452,2.4545454545454546,2021-11-10,37.1,-8.62,0
,female,juvenile,A. Farensis,False,Social contact with other crabs.,['Shrimp'],8.0,1.0808023344553241,0.802972578334007,0.9854735638624863,1.1249925129877216,2.3636363636363638,2021-11-10,,,1
,male,adult,A. Farensis,,Pausing frequently during exploration.,"['Coral Fragment', 'Mussel', 'Sea Sponge', 'Polychaete Worm', 'Snail']",6.0,3.8181818181818183,3.8836050438501717,5.494555752802195,4.170549635293325,2.3636363636363638,2021-11-10,,,2
,female,sub_adult,A farensis,False,Retreating quickly from shadow.,"['Sea Anemone', 'Mussel', 'Algae', 'Sea Star']",5.0,2.868814694934875,3.773713379223693,4.8212087073334535,2.8721676670205514,2.4545454545454546,2021-11-10,,,3
,-,juvenile,Ucides alvorensis,,Climbing algae-covered rocks.,"['Snail', 'Crab (Other Species)', 'Sea Urchin', 'Jellyfish']",4.0,1.5,1.3525679739332295,1.9610089789311778,1.6491857063812538,2.4545454545454546,2021-11-10,,,4
,male,adult,u. olhanen.,,Climbing vertical rock face.,"['Sea Anemone', 'Barnacle', 'Algae', 'Sea Star']",6.0,3.9545454545454546,3.60789528585716,4.356198813200299,4.287824681341267,2.4545454545454546,2021-11-10,,,5
,male,sub_adult,A farensis,,Hiding beneath rocks.,"['Sea Sponge', 'Small Fish']",4.0,3.522727272727273,2.8866806378026,3.928506369353582,3.628657331712138,2.272727272727273,2021-11-10,,,6
,female,adult,A. Farensis,False,Waving claws rhythmically.,"['Crab (Other Species)', 'Sea Star', 'Algae']",5.0,2.7448702813680135,3.1202943040365225,3.9009182444997537,2.8178418558530254,2.5454545454545454,2021-11-10,,,7
,female,adult,U. olhanensis,False,Feeding on detritus in shallow water.,"['Sea Urchin', 'Crab (Other Species)', 'Sea Star']",6.0,3.610740897836026,3.2680904567393365,4.068940030997229,3.9103658459234336,2.272727272727273,2021-11-10,,,8
,female,juvenile,A. Farensis,False,Dragging shell fragment backward.,"['Algae', 'Polychaete Worm']",6.0,2.1046844600647256,2.1851602486246655,2.9928563113902795,2.1051192518850628,2.5454545454545454,2021-11-10,,,9
,female,sub_adult,U. olhanensis,True,Moving in groups.,"['Sea Star', 'Sea Sponge']",4.0,2.3694144198995843,2.882154921191519,3.7524209850021504,2.423377773027331,2.3636363636363638,2021-11-10,,,10
,female,adult,A. Farensis,False,Climbing barnacle-covered surfaces.,['Crab (Other Species)'],10.0,3.541635761864777,3.7348274291768657,4.877024042379189,3.73418007969285,2.3636363636363638,2021-11-10,,,11
,female,adult,u. olhanen.,False,Exchanging antenna taps.,"['Small Fish', 'Barnacle', 'Polychaete Worm', 'Shrimp']",5.0,6.103674612800984,5.884116852931061,8.679114896135813,6.24087819078178,2.4545454545454546,2021-11-10,,,12
,male,adult,A farensis,,Crab moving quickly across rocks.,"['Hermit Crab', 'Sea Sponge', 'Snail', 'Jellyfish', 'Coral Fragment']",8.0,2.8636363636363638,2.6276414799134153,3.7884959375912532,3.036576880275191,2.4545454545454546,2021-11-10,,,13
,male,sub_adult,Ucides alvorensis,,Inspecting discarded crab shell.,"['Jellyfish', 'Sea Urchin']",5.0,7.840909090909091,6.525788395332194,9.594745674011953,8.348419159690156,2.4545454545454546,2021-11-10,,,14
,female,pre_puberty,U. olhanensis,False,Exploring new territory.,"['Small Fish', 'Jellyfish', 'Coral Fragment']",6.0,1.656821491947087,1.467870187228835,1.9970010365195625,1.7923522646312484,2.4545454545454546,2021-11-10,,,15
,female,juvenile,u. olhanen.,False,Mating behavior with antenna touching.,['Snail'],6.0,0.8606032028904091,0.5120089125825789,0.7637217850304494,0.8716298942330358,2.4545454545454546,2021-11-10,,,16
,female,sub_adult,U. olhanensis,False,Climbing submerged rocks.,"['Sea Anemone', 'Sea Sponge', 'Small Fish', 'Shrimp']",8.0,2.4952227747532914,2.688799540821724,3.730045459395103,2.604353842026152,2.4545454545454546,2021-11-10,,,17
,female,pre_puberty,A farensis,False,Climbing seaweed stalks.,"['Small Fish', 'Polychaete Worm']",5.0,0.9683756764349695,0.7555814770359376,1.1003355677560485,1.0570037028970873,2.4545454545454546,2021-11-10,,,18
,male,adult,u. olhanen.,,Territorial display against intruder.,['Sea Urchin'],5.0,3.0,3.2763307386953002,4.732358842791783,3.0538191069185747,2.4545454545454546,2021-11-10,,,19
,male,pre_puberty,A farensis,True,Hiding in sandy burrow.,"['Algae', 'Mussel', 'Small Fish', 'Shrimp', 'Sea Urchin']",4.0,1.0909090909090908,1.3303941176301683,1.9477227785628477,1.1121006063719314,2.4545454545454546,2021-11-10,,,20
,female,sub_adult,A farensis,False,Guarding eggs under abdominal flap.,"['Sea Anemone', 'Shrimp', 'Sea Urchin', 'Small Fish', 'Hermit Crab']",9.0,5.159678221131764,5.501691251328612,7.7862031574809665,5.327260410327358,2.3636363636363638,2021-11-10,,,21
,female,adult,U. olhanensis,False,Escaping predator silhouette overhead.,"['Polychaete Worm', 'Snail', 'Shrimp', 'Sea Sponge']",5.0,1.8513746415194654,1.9861857053236827,2.676857796634381,1.9569553983712582,2.5454545454545454,2021-11-10,,,22
,male,sub_adult,A farensis,,Resting under shell fragment.,"['Snail', 'Sea Sponge', 'Coral Fragment', 'Shrimp']",5.0,3.977272727272727,3.9974726478332627,5.000476705102016,4.231407025516763,2.5454545454545454,2021-11-10,,,23
,N/R,pre_puberty,A farensis,,Moving toward warmer water pockets.,['Mussel'],7.0,1.2954545454545454,1.553790544240733,2.1033285914896056,1.4181753558896604,2.4545454545454546,2021-11-10,,,24
,female,juvenile,u. olhanen.,False,Interaction with hermit crabs.,"['Polychaete Worm', 'Snail', 'Sea Anemone', 'Small Fish', 'Sea Star']",7.0,1.1284596959134048,1.2387418043868448,1.7953424922090329,1.1667145408147415,2.4545454545454546,2021-11-10,,,25
,female,sub_adult,U. olhanensis,False,Interaction with hermit crabs.,"['Sea Urchin', 'Coral Fragment', 'Sea Anemone']",10.0,1.7704880639478353,1.8559554113275674,2.271661508234082,1.9002823536025188,2.3636363636363638,2021-11-10,,,26
,male,pre_puberty,u. olhanen.,,Climbing vertical rock face.,"['Snail', 'Coral Fragment', 'Polychaete Worm', 'Jellyfish']",5.0,2.522727272727273,2.435267761636923,3.326986087969446,2.598476691537128,2.4545454545454546,2021-11-10,,,27
,male,sub_adult,A farensis,,Territorial display against intruder.,"['Snail', 'Mussel', 'Shrimp', 'Hermit Crab']",5.0,0.5681818181818182,0.49816445617435795,0.7380428621267373,0.5698700144659887,2.3636363636363638,2021-11-10,,,28
,male,juvenile,u. olhanen.,,Displaying dominance by lifting body.,"['Crab (Other Species)', 'Sea Sponge', 'Mussel', 'Jellyfish']",5.0,0.8181818181818182,0.9345921825455181,1.3667500309281317,0.8426646739992265,2.5454545454545454,2021-11-10,,,29
,female,sub_adult,Ucides alvorensis,False,Interacting with small fish nearby.,"['Barnacle', 'Algae', 'Snail', 'Shrimp', 'Sea Sponge']",6.0,1.6044737228850798,2.0140096332809287,2.534240205908667,1.742241575639192,2.272727272727273,2021-11-10,,,30
,male,sub_adult,u. olhanen.,,Struggling with entangled seaweed.,['Coral Fragment'],7.0,1.8181818181818181,1.7200475533748198,2.114785752493224,1.9601170674582056,2.4545454545454546,2021-11-10,,,31
, ,sub_adult,U. olhanensis,,Sitting still blending with environment.,"['Algae', 'Polychaete Worm']",5.0,2.840909090909091,2.8410419682140673,4.018293886356828,2.99215409715196,2.727272727272727,2021-11-10,,,32
,male,sub_adult,U. olhanensis,,Guarding a small hole in sediment.,['Polychaete Worm'],3.0,6.136363636363637,5.606928822075785,7.8825963259990965,6.2074511357089985,2.5454545454545454,2021-11-10,,,33
,female,pre_puberty,U. olhanensis,False,Hiding under seagrass blades.,"['Hermit Crab', 'Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)', 'Mussel']",8.0,2.1688841447321456,3.074913878507725,4.460608222662207,2.3251204330165205,2.5454545454545454,2021-11-10,,,34
,female,sub_adult,A farensis,False,Cleaning claws with rubbing motion.,"['Hermit Crab', 'Algae']",9.0,2.8129652521250494,3.409850288331304,4.913594184271484,2.865169446050052,2.3636363636363638,2021-11-10,,,35
,male,juvenile,Ucides alvorensis,,Searching for food in tidal pools.,"['Barnacle', 'Small Fish']",7.0,1.9545454545454546,1.2523475254478131,1.6025081763704032,1.965008302932658,2.4545454545454546,2021-11-10,,,36
,female,sub_adult,u. olhanen.,False,Feeding on small mollusks.,"['Polychaete Worm', 'Algae', 'Shrimp']",6.0,1.11544047989214,0.8352282242739382,1.1481123222341911,1.1947806081204513,2.3636363636363638,2021-11-10,,,37
,female,sub_adult,Ucides alvorensis,False,Claw snapping at diver.,['Crab (Other Species)'],6.0,3.2893654843378526,3.9142747257951416,5.6082958948781485,3.5657170591172243,2.6363636363636362,2021-11-10,,,38
,male,adult,A. Farensis,,Stillness in cold water.,"['Hermit Crab', 'Polychaete Worm']",8.0,5.181818181818182,5.520138899122938,7.581602589579088,5.5566198589489835,2.5454545454545454,2021-11-10,,,39
,female,adult,A farensis,False,Feeding on small mollusks.,"['Barnacle', 'Mussel', 'Polychaete Worm', 'Small Fish', 'Sea Urchin']",5.0,2.7092567476280887,2.80855832356624,4.0556766831673405,2.8502682227843064,2.5454545454545454,2021-11-10,,,40
,male,adult,A farensis,,Hiding under floating debris.,"['Coral Fragment', 'Polychaete Worm', 'Mussel']",6.0,2.4545454545454546,2.535617541270477,3.2928344471915234,2.5610076223560507,2.4545454545454546,2021-11-10,,,41
,male,adult,u. olhanen.,,Waving claws rhythmically.,"['Jellyfish', 'Barnacle', 'Sea Anemone', 'Small Fish']",6.0,1.7727272727272727,1.76954375877353,2.2705466167150847,1.8965925943397557,2.5454545454545454,2021-11-10,,,42
,male,adult,A farensis,,Sideways walking along bay edge.,"['Small Fish', 'Barnacle', 'Jellyfish', 'Coral Fragment', 'Sea Sponge']",7.0,5.181818181818182,5.1588234111922295,6.8452867263110075,5.375846857380025,2.4545454545454546,2021-11-10,,,43
,N/R,sub_adult,u. olhanen.,,Moving sideways along sandy bottom.,"['Sea Urchin', 'Snail']",9.0,0.9090909090909091,1.0754040181273354,1.4909634620461132,0.948982054833262,2.3636363636363638,2021-11-10,,,44
,male,juvenile,u. olhanen.,,Searching for food in tidal pools.,"['Hermit Crab', 'Sea Sponge']",9.0,1.3181818181818181,0.8673391817020705,1.2654389875728422,1.4010758918009167,2.6363636363636362,2021-11-10,,,45
,female,sub_adult,A. Farensis,False,Feeding on small crustaceans.,"['Small Fish', 'Sea Sponge', 'Algae', 'Shrimp']",6.0,2.6751679729739886,2.963491367952136,3.904720193140152,2.8236702869479773,2.3636363636363638,2021-11-10,,,46
,female,sub_adult,A farensis,False,Retreating quickly from shadow.,"['Crab (Other Species)', 'Jellyfish', 'Mussel', 'Sea Anemone', 'Shrimp']",7.0,5.930850023950828,5.820982908575368,8.382741676477027,6.377279465546158,2.5454545454545454,2021-11-10,,,47
,female,sub_adult,u. olhanen.,False,Interaction with hermit crabs.,"['Sea Urchin', 'Jellyfish', 'Crab (Other Species)']",6.0,1.4992445056552712,1.7496157468951565,2.5650275970473473,1.584585141078081,2.4545454545454546,2021-11-10,,,48
,male,sub_adult,u. olhanen.,,Inspecting discarded crab shell.,"['Jellyfish', 'Barnacle', 'Crab (Other Species)', 'Polychaete Worm', 'Small Fish']",6.0,2.159090909090909,2.515503746966861,3.428470457498165,2.354462355870884,2.5454545454545454,2021-11-10,,,49
,male,pre_puberty,u. olhanen.,True,Escaping from aggressive fish.,"['Coral Fragment', 'Hermit Crab', 'Jellyfish', 'Snail', 'Mussel']",4.0,1.5681818181818181,1.6682036426593394,2.134151000245033,1.5719348438256888,2.4545454545454546,2021-11-10,,,50
,female,pre_puberty,u. olhanen.,True,Mating behavior with antenna touching.,"['Mussel', 'Crab (Other Species)', 'Sea Star', 'Sea Anemone']",6.0,3.2746349928791756,3.660545742667436,5.15999875636202,3.443221447634063,2.4545454545454546,2021-11-10,,,51
,male,pre_puberty,U. olhanensis,,Shaking claws after contact.,"['Crab (Other Species)', 'Shrimp', 'Jellyfish', 'Hermit Crab']",5.0,1.2954545454545454,1.1839085215724738,1.7103283544637768,1.3856147334483324,2.3636363636363638,2021-11-10,,,52
,female,adult,U. olhanensis,False,Pausing frequently during exploration.,"['Barnacle', 'Snail', 'Hermit Crab', 'Sea Sponge']",8.0,4.244056090411352,4.520563737153447,6.221946261309935,4.397025515044696,2.3636363636363638,2021-11-10,,,53
,female,sub_adult,u. olhanen.,True,Resting under shell fragment.,['Polychaete Worm'],8.0,2.883937157172282,3.190051885127592,4.060843499529491,2.9935956154128998,2.5454545454545454,2021-11-10,,,54
,male,pre_puberty,U. olhanensis,,Pausing frequently during exploration.,"['Shrimp', 'Snail', 'Mussel', 'Sea Urchin', 'Sea Star']",3.0,1.5,1.1223074872124459,1.5265566111632014,1.648083538325581,2.4545454545454546,2021-11-10,,,55
,male,adult,A farensis,,Stillness in cold water.,['Small Fish'],2.0,3.8181818181818183,3.479118882612839,5.198266961260548,4.1273501752554775,2.4545454545454546,2021-11-10,,,56
,male,sub_adult,A. Farensis,,Crab moving quickly across rocks.,['Coral Fragment'],4.0,6.0227272727272725,5.656237479308237,7.329750494249904,6.039824469322678,2.3636363636363638,2021-11-10,,,57
,male,pre_puberty,u. olhanen.,,Scavenging near tidal pools.,"['Coral Fragment', 'Sea Anemone']",5.0,2.4545454545454546,1.9830423362440983,2.4534422169816925,2.696185273500856,2.4545454545454546,2021-11-10,,,58
, ,adult,Ucides alvorensis,,Cleaning claws with rubbing motion.,"['Jellyfish', 'Mussel', 'Polychaete Worm', 'Sea Star']",8.0,3.8181818181818183,4.150144243237037,5.836279795446114,3.826588544139158,2.6363636363636362,2021-11-10,,,59
,N/R,pre_puberty,Ucides alvorensis,True,Foraging among seagrass roots.,"['Snail', 'Crab (Other Species)']",4.0,2.522727272727273,2.68031536797208,3.5582162436710565,2.7369506340787044,2.3636363636363638,2021-11-10,,,60
,female,adult,A farensis,False,Climbing barnacle-covered surfaces.,"['Shrimp', 'Snail', 'Algae', 'Small Fish']",9.0,4.38143631459237,4.530283325147178,5.484931082832839,4.507693874742007,2.4545454545454546,2021-11-10,,,61
,female,pre_puberty,u. olhanen.,False,Camouflaging with surrounding mud.,"['Coral Fragment', 'Small Fish', 'Crab (Other Species)', 'Hermit Crab', 'Algae']",6.0,0.5207934016386789,0.6814128268418209,0.8541928638777511,0.5460473854000336,2.6363636363636362,2021-11-10,,,62
,-,adult,A farensis,,Territorial display against intruder.,"['Barnacle', 'Sea Star', 'Hermit Crab', 'Small Fish']",8.0,3.5454545454545454,3.3240670948634943,4.981007800180155,3.8362451566165916,2.4545454545454546,2021-11-10,,,63
,female,pre_puberty,u. olhanen.,True,Vibrating antennae in water currents.,"['Polychaete Worm', 'Shrimp', 'Hermit Crab', 'Crab (Other Species)', 'Small Fish']",7.0,0.8300391170188969,0.7059393459068484,0.9709295337239001,0.8519477589008894,2.5454545454545454,2021-11-10,,,64
,female,pre_puberty,A farensis,False,Feeding on algae scraped from rocks.,"['Shrimp', 'Small Fish']",4.0,1.3094281065752453,1.3037140985355555,1.7019631572907128,1.4006224132456218,2.4545454545454546,2021-11-10,,,65
,male,juvenile,u. olhanen.,,Climbing seaweed stalks.,"['Sea Anemone', 'Hermit Crab']",5.0,2.227272727272727,1.5774712905599133,2.0831929893843872,2.344269747631712,2.4545454545454546,2021-11-10,,,66
,male,adult,u. olhanen.,,Guarding eggs under abdominal flap.,"['Sea Sponge', 'Sea Star', 'Crab (Other Species)']",4.0,3.9545454545454546,3.9612193095383876,5.397639087736556,4.26154897847604,2.5454545454545454,2021-11-10,,,67
,female,adult,U. olhanensis,False,Picking biofilm on submerged wood.,"['Small Fish', 'Sea Urchin', 'Jellyfish', 'Hermit Crab']",5.0,1.8322227883701196,1.802425143963726,2.2315967091149806,1.974268439528192,2.4545454545454546,2021-11-10,,,68
,female,adult,A farensis,False,Half buried in sand.,"['Polychaete Worm', 'Sea Star', 'Coral Fragment', 'Sea Sponge']",7.0,5.1640383567687635,5.815186595840977,8.330586160603154,5.387877941888203,2.5454545454545454,2021-11-10,,,69
,male,juvenile,U. olhanensis,True,Resting under shell fragment.,"['Jellyfish', 'Algae']",7.0,1.0909090909090908,1.1835974223798411,1.43476742299051,1.1836636145584045,2.272727272727273,2021-11-10,,,70
,-,juvenile,Ucides alvorensis,,Stillness in cold water.,['Sea Sponge'],3.0,0.5454545454545454,0.6836420337680319,0.9393881540095875,0.5912254797302964,2.4545454545454546,2021-11-10,,,71
,female,pre_puberty,U. olhanensis,False,Burrowing into sandy sediment.,"['Crab (Other Species)', 'Mussel', 'Algae', 'Sea Star', 'Shrimp']",3.0,1.6892855577565788,1.1115909019208092,1.6239636884773099,1.7354068241313414,2.4545454545454546,2021-11-10,,,72
,female,sub_adult,U. olhanensis,False,Exchanging antenna taps.,['Coral Fragment'],4.0,3.6318608009195046,4.449982548610023,5.652278540803644,3.692900406713891,2.272727272727273,2021-11-10,,,73
,male,sub_adult,U. olhanensis,,Shaking claws after contact.,"['Coral Fragment', 'Sea Sponge', 'Barnacle', 'Jellyfish', 'Hermit Crab']",7.0,3.0681818181818183,2.8513326630820877,3.623200648875852,3.221696301932201,2.5454545454545454,2021-11-10,,,74
,male,sub_adult,U. olhanensis,,Moving toward warmer water pockets.,['Sea Star'],4.0,3.6363636363636362,3.718303580849063,5.011183199493339,3.6452486933694215,2.4545454545454546,2021-11-10,,,75
, ,adult,U. olhanensis,,Mating behavior with antenna touching.,"['Polychaete Worm', 'Coral Fragment', 'Hermit Crab']",6.0,1.9090909090909092,1.7866993632417596,2.482121547347685,1.917589836412852,2.5454545454545454,2021-11-10,,,76
,female,sub_adult,Ucides alvorensis,False,Retreating into burrow.,"['Mussel', 'Hermit Crab']",4.0,3.4297545552116238,3.2315432200754866,4.085423230265548,3.7197878502494306,2.4545454545454546,2021-11-10,,,77
,male,sub_adult,u. olhanen.,,Stillness in cold water.,"['Barnacle', 'Crab (Other Species)', 'Sea Urchin', 'Snail']",8.0,2.0454545454545454,1.947414964012392,2.6863318781584273,2.249462272271091,2.3636363636363638,2021-11-10,,,78
,female,pre_puberty,U. olhanensis,False,Struggling with entangled seaweed.,"['Coral Fragment', 'Jellyfish', 'Sea Urchin']",6.0,1.5120021299038058,1.9030969393156683,2.8358335642145516,1.5123519238411278,2.3636363636363638,2021-11-10,,,79
,female,adult,u. olhanen.,False,Sideways walking along bay edge.,"['Small Fish', 'Jellyfish']",7.0,2.7818895277981865,2.9564234453225278,4.379224541640261,2.985426942045198,2.5454545454545454,2021-11-10,,,80
,female,juvenile,U. olhanensis,False,Territorial display against intruder.,"['Crab (Other Species)', 'Jellyfish', 'Sea Sponge', 'Hermit Crab', 'Barnacle']",6.0,1.0750031616234792,0.7602697054695178,1.1096432962401066,1.1180358997032966,2.4545454545454546,2021-11-10,,,81
,female,adult,U. olhanensis,True,Retreating into burrow.,"['Mussel', 'Coral Fragment', 'Sea Anemone']",11.0,4.002353404904976,4.563333803796185,5.484680094107297,4.090352607395515,2.3636363636363638,2021-11-10,,,82
,female,adult,A. Farensis,False,Feeding on detritus in shallow water.,"['Sea Sponge', 'Crab (Other Species)', 'Shrimp', 'Snail', 'Small Fish']",3.0,1.470087244409452,1.475623225576119,1.9092972795368615,1.5318880040810428,2.3636363636363638,2021-11-10,,,83
,female,adult,A. Farensis,False,Climbing vertical rock face.,"['Snail', 'Shrimp']",4.0,3.5924345404914715,3.4308616473607616,4.953986090960765,3.7958241104113197,2.4545454545454546,2021-11-10,,,84
,male,sub_adult,u. olhanen.,,Color changes during molting.,"['Sea Sponge', 'Barnacle']",8.0,3.6363636363636362,3.8746270987744356,5.541411162840453,3.949373175654833,2.4545454545454546,2021-11-10,,,85
,female,adult,U. olhanensis,False,Searching for food in tidal pools.,"['Shrimp', 'Barnacle']",8.0,6.446166249836813,5.4270712295904495,6.7622110918983,6.753708632280913,2.4545454545454546,2021-11-10,,,86
,male or female,juvenile,u. olhanen.,,Hiding under floating debris.,['Hermit Crab'],6.0,1.0,0.8390703671386602,1.0288984383767916,1.0186946282540614,2.272727272727273,2021-11-10,,,87
,male,pre_puberty,A. Farensis,,Crab moving quickly across rocks.,"['Jellyfish', 'Polychaete Worm']",8.0,0.8863636363636364,0.7400878829725617,0.9573273669112932,0.9662108771132002,2.3636363636363638,2021-11-10,,,88
,female,adult,U. olhanensis,True,Stillness in cold water.,"['Sea Sponge', 'Hermit Crab']",9.0,2.956384479780094,3.2580278110494376,4.634827200802435,3.14124704872104,2.4545454545454546,2021-11-10,,,89
,female,adult,u. olhanen.,True,Rapid crossing of open sand.,"['Sea Urchin', 'Algae', 'Barnacle', 'Sea Star']",9.0,3.417409821132944,3.201871177916448,4.137562498275232,3.7179117987565635,2.6363636363636362,2021-11-10,,,90
,female,sub_adult,Ucides alvorensis,False,Camouflaging with surrounding mud.,"['Sea Anemone', 'Hermit Crab']",8.0,1.2245535983544509,1.1193572779251755,1.6233121500245387,1.2447919738212603,2.3636363636363638,2021-11-10,,,91
,female,pre_puberty,A farensis,False,Cleaning claws with rubbing motion.,"['Barnacle', 'Snail', 'Jellyfish', 'Polychaete Worm', 'Sea Sponge']",5.0,1.9928476613776396,1.690027795062113,2.4348793126034054,2.011926491648408,2.272727272727273,2021-11-10,,,92
,male,sub_adult,u. olhanen.,,Climbing submerged rocks.,"['Sea Anemone', 'Jellyfish', 'Algae', 'Snail', 'Hermit Crab']",7.0,5.568181818181818,6.162956797379784,7.550891634468751,6.03241352078514,2.3636363636363638,2021-11-10,,,93
,male,juvenile,A farensis,,Picking biofilm on submerged wood.,['Sea Anemone'],5.0,0.5909090909090909,0.539619147086954,0.6681413224992497,0.6498680017241871,2.5454545454545454,2021-11-10,,,94
,male or female,juvenile,Ucides alvorensis,,Sitting still blending with environment.,['Barnacle'],6.0,1.1818181818181819,0.7476622393637382,0.9297996711692925,1.2008593474455258,2.5454545454545454,2021-11-10,,,95
,male,juvenile,A farensis,,Picking biofilm on submerged wood.,"['Crab (Other Species)', 'Barnacle', 'Jellyfish', 'Mussel', 'Hermit Crab']",6.0,1.0454545454545454,1.1632196471237621,1.549583401446358,1.114033986166075,2.4545454545454546,2021-11-10,,,96
,male,sub_adult,A. Farensis,,Struggling with entangled seaweed.,"['Sea Sponge', 'Snail', 'Shrimp', 'Jellyfish', 'Crab (Other Species)']",6.0,3.2954545454545454,2.693019120810329,3.4268946495368584,3.455178745685828,2.3636363636363638,2021-11-10,,,97
,male,pre_puberty,A. Farensis,,Sitting still blending with environment.,"['Shrimp', 'Small Fish', 'Polychaete Worm', 'Mussel']",7.0,0.8863636363636364,0.9572733728115843,1.1505161764845762,0.9337584490999902,2.5454545454545454,2021-11-10,,,98
,male,pre_puberty,A. Farensis,,Escaping from aggressive fish.,"['Barnacle', 'Algae', 'Hermit Crab', 'Polychaete Worm']",7.0,1.5681818181818181,1.8181646919339,2.548020154159498,1.6619301913113913,2.3636363636363638,2021-11-10,,,99
,female,adult,U. olhanensis,False,Camouflaging with surrounding mud.,['Sea Sponge'],8.0,2.673679639803929,2.8132582082577304,4.032246776811937,2.819641472428599,2.3636363636363638,2021-11-10,,,100
,male,adult,A farensis,,Scavenging near tidal pools.,"['Crab (Other Species)', 'Small Fish', 'Snail']",5.0,2.3181818181818183,2.1571488433675303,2.8348464290273,2.4528673357215958,2.4545454545454546,2021-11-10,,,101
,female,pre_puberty,A farensis,False,Feeding on small mollusks.,"['Sea Urchin', 'Small Fish']",10.0,1.078321596779264,1.2343876191070882,1.8498483681102629,1.1825661953840496,2.5454545454545454,2021-11-10,,,102
,male,pre_puberty,u. olhanen.,,Guarding eggs under abdominal flap.,['Sea Urchin'],4.0,1.0909090909090908,1.1133613067781751,1.498175525038716,1.1119665790152315,2.4545454545454546,2021-11-10,,,103
,male,juvenile,u. olhanen.,,Territorial display against intruder.,"['Algae', 'Small Fish']",3.0,1.0454545454545454,1.056170500688069,1.5448723670968834,1.0578830301167594,2.272727272727273,2021-11-10,,,104
,male,pre_puberty,U. olhanensis,,Guarding eggs under abdominal flap.,"['Sea Urchin', 'Coral Fragment']",4.0,3.0,3.5857713127809077,5.082016879907868,3.292134811332735,2.3636363636363638,2021-11-10,,,105
,male,pre_puberty,A farensis,,Pausing frequently during exploration.,"['Snail', 'Sea Star', 'Hermit Crab']",5.0,1.9090909090909092,1.9505891373614817,2.3880616470782554,2.093569332175635,2.3636363636363638,2021-11-10,,,106
,male,pre_puberty,U. olhanensis,,Using claws to dig into sediment.,"['Snail', 'Sea Anemone', 'Small Fish']",7.0,2.7954545454545454,3.26231402041156,3.9389882626206885,3.036823415494083,2.4545454545454546,2021-11-10,,,107
,female,sub_adult,A farensis,False,Swimming short distance to escape.,"['Sea Anemone', 'Algae', 'Barnacle']",8.0,1.613249709387212,1.325126928292438,1.6309093940806922,1.6540431168752008,2.5454545454545454,2021-11-10,,,108
,female,adult,A. Farensis,False,Picking biofilm on submerged wood.,['Small Fish'],7.0,4.239820199403893,4.085943687993535,6.050693941880798,4.497846359136028,2.5454545454545454,2021-11-10,,,109
,male,adult,U. olhanensis,True,Emerging cautiously from hiding.,"['Polychaete Worm', 'Shrimp', 'Crab (Other Species)', 'Sea Urchin', 'Algae']",9.0,6.681818181818182,6.058678355309191,7.534485872112294,6.930108865790462,2.5454545454545454,2021-11-10,,,110
,male,juvenile,U. olhanensis,,Rapid crossing of open sand.,"['Algae', 'Mussel', 'Small Fish']",3.0,1.0909090909090908,1.3914864707676868,2.08721012032666,1.1082643127161809,2.3636363636363638,2021-11-10,,,111
,male,adult,A. Farensis,,Searching for mates at twilight.,"['Mussel', 'Polychaete Worm', 'Coral Fragment']",6.0,6.136363636363637,6.077102935042583,7.469213114367411,6.385708240304245,2.4545454545454546,2021-11-10,,,112
